id,paragraphs,words,word_count
1813,“ Alysanne would like ” king said . “ She enjoys company clever women. ” The queen attending council since death Princess Daenerys . Mayhaps Jaehaerys hoped would help bring back . “ Our good septon never led u wrong . Let u try dolt clever wife hope leal smallfolk beat head cobblestone . ”,"['“', 'Alysanne', 'would', 'like', '”', 'king', 'said', '.', '“', 'She', 'enjoys', 'company', 'clever', 'women', '.', '”', 'The', 'queen', 'attending', 'council', 'since', 'death', 'Princess', 'Daenerys', '.', 'Mayhaps', 'Jaehaerys', 'hoped', 'would', 'help', 'bring', 'back', '.', '“', 'Our', 'good', 'septon', 'never', 'led', 'u', 'wrong', '.', 'Let', 'u', 'try', 'dolt', 'clever', 'wife', 'hope', 'leal', 'smallfolk', 'beat', 'head', 'cobblestone', '.', '”']",56
1814,The Seven take Seven give . Mayhaps Mother Above looked Queen Alysanne grief took pity broken heart . The moon turned twice since Princess Daenerys ’ death Her Grace learned carrying child . With winter holding realm icy grip queen chose caution retired Dragonstone lying . Late year 60 AC delivered fifth child daughter named Alyssa mother . “ An honor Her Grace would appreciated alive ” observed new Grand Maester Elysar…though king ’ hearing .,"['The', 'Seven', 'take', 'Seven', 'give', '.', 'Mayhaps', 'Mother', 'Above', 'looked', 'Queen', 'Alysanne', 'grief', 'took', 'pity', 'broken', 'heart', '.', 'The', 'moon', 'turned', 'twice', 'since', 'Princess', 'Daenerys', '’', 'death', 'Her', 'Grace', 'learned', 'carrying', 'child', '.', 'With', 'winter', 'holding', 'realm', 'icy', 'grip', 'queen', 'chose', 'caution', 'retired', 'Dragonstone', 'lying', '.', 'Late', 'year', '60', 'AC', 'delivered', 'fifth', 'child', 'daughter', 'named', 'Alyssa', 'mother', '.', '“', 'An', 'honor', 'Her', 'Grace', 'would', 'appreciated', 'alive', '”', 'observed', 'new', 'Grand', 'Maester', 'Elysar…though', 'king', '’', 'hearing', '.']",76
1815,Winter broke long queen gave birth Alyssa proved lively healthy child . As babe like late sister Daenerys queen oft wept behold remembering,"['Winter', 'broke', 'long', 'queen', 'gave', 'birth', 'Alyssa', 'proved', 'lively', 'healthy', 'child', '.', 'As', 'babe', 'like', 'late', 'sister', 'Daenerys', 'queen', 'oft', 'wept', 'behold', 'remembering']",23
1817,child lost . The likeness faded princess grew older however long faced skinny Alyssa little sister ’ beauty . Her hair dirty blond tangle hint silver evoke dragonlords old born mismatched eye one violet startling green . Her ear big smile lopsided six playing yard whack across face wooden sword broke nose . It healed crooked Alyssa seem care . By age mother come realize Daenerys took Baelon .,"['child', 'lost', '.', 'The', 'likeness', 'faded', 'princess', 'grew', 'older', 'however', 'long', 'faced', 'skinny', 'Alyssa', 'little', 'sister', '’', 'beauty', '.', 'Her', 'hair', 'dirty', 'blond', 'tangle', 'hint', 'silver', 'evoke', 'dragonlords', 'old', 'born', 'mismatched', 'eye', 'one', 'violet', 'startling', 'green', '.', 'Her', 'ear', 'big', 'smile', 'lopsided', 'six', 'playing', 'yard', 'whack', 'across', 'face', 'wooden', 'sword', 'broke', 'nose', '.', 'It', 'healed', 'crooked', 'Alyssa', 'seem', 'care', '.', 'By', 'age', 'mother', 'come', 'realize', 'Daenerys', 'took', 'Baelon', '.']",69
1818,Just Baelon followed Aemon everywhere Alyssa trailed Baelon . “ Like puppy ” Spring Prince complained . Baelon two year younger Aemon Alyssa nearly four year younger him… “ girl ” made far worse eye . The princess act like girl however . She wore boy ’ clothes could shunned company girl preferred riding climbing dueling wooden sword sewing reading singing refused eat porridge .,"['Just', 'Baelon', 'followed', 'Aemon', 'everywhere', 'Alyssa', 'trailed', 'Baelon', '.', '“', 'Like', 'puppy', '”', 'Spring', 'Prince', 'complained', '.', 'Baelon', 'two', 'year', 'younger', 'Aemon', 'Alyssa', 'nearly', 'four', 'year', 'younger', 'him…', '“', 'girl', '”', 'made', 'far', 'worse', 'eye', '.', 'The', 'princess', 'act', 'like', 'girl', 'however', '.', 'She', 'wore', 'boy', '’', 'clothes', 'could', 'shunned', 'company', 'girl', 'preferred', 'riding', 'climbing', 'dueling', 'wooden', 'sword', 'sewing', 'reading', 'singing', 'refused', 'eat', 'porridge', '.']",65
1819,An old friend old adversary returned King ’ Landing 61 AC Lord Rogar Baratheon rode Storm ’ End deliver three young girl court . Two daughter brother Ronnal died shivering together wife son . The third Lady Jocelyn lordship ’ daughter Queen Alyssa . The small frail babe come world terrible Year Stranger grown tall young girl solemn mien large dark eye hair black sin .,"['An', 'old', 'friend', 'old', 'adversary', 'returned', 'King', '’', 'Landing', '61', 'AC', 'Lord', 'Rogar', 'Baratheon', 'rode', 'Storm', '’', 'End', 'deliver', 'three', 'young', 'girl', 'court', '.', 'Two', 'daughter', 'brother', 'Ronnal', 'died', 'shivering', 'together', 'wife', 'son', '.', 'The', 'third', 'Lady', 'Jocelyn', 'lordship', '’', 'daughter', 'Queen', 'Alyssa', '.', 'The', 'small', 'frail', 'babe', 'come', 'world', 'terrible', 'Year', 'Stranger', 'grown', 'tall', 'young', 'girl', 'solemn', 'mien', 'large', 'dark', 'eye', 'hair', 'black', 'sin', '.']",66
1820,Rogar Baratheon ’ hair gone grey however year taken toll old King ’ Hand . His face pale lined grown gaunt clothes hung loose upon cut much larger man . When took knee Iron Throne trouble rising back foot required help Kingsguard stand .,"['Rogar', 'Baratheon', '’', 'hair', 'gone', 'grey', 'however', 'year', 'taken', 'toll', 'old', 'King', '’', 'Hand', '.', 'His', 'face', 'pale', 'lined', 'grown', 'gaunt', 'clothes', 'hung', 'loose', 'upon', 'cut', 'much', 'larger', 'man', '.', 'When', 'took', 'knee', 'Iron', 'Throne', 'trouble', 'rising', 'back', 'foot', 'required', 'help', 'Kingsguard', 'stand', '.']",44
1821,He come ask boon Lord Rogar told king queen . Lady Jocelyn would soon celebrating seventh nameday . “ She never known mother . My brother ’ wife looked much able favored child mother gone . If please sire I would ask accept Jocelyn cousin ward raised court beside son daughter . ”,"['He', 'come', 'ask', 'boon', 'Lord', 'Rogar', 'told', 'king', 'queen', '.', 'Lady', 'Jocelyn', 'would', 'soon', 'celebrating', 'seventh', 'nameday', '.', '“', 'She', 'never', 'known', 'mother', '.', 'My', 'brother', '’', 'wife', 'looked', 'much', 'able', 'favored', 'child', 'mother', 'gone', '.', 'If', 'please', 'sire', 'I', 'would', 'ask', 'accept', 'Jocelyn', 'cousin', 'ward', 'raised', 'court', 'beside', 'son', 'daughter', '.', '”']",53
1823,“ It would honor pleasure ” Queen Alysanne replied . “ Jocelyn sister forgotten . Our blood . ”,"['“', 'It', 'would', 'honor', 'pleasure', '”', 'Queen', 'Alysanne', 'replied', '.', '“', 'Jocelyn', 'sister', 'forgotten', '.', 'Our', 'blood', '.', '”']",19
1824,Lord Rogar seemed much relieved . “ I would ask look son well . Boremund remain Storm ’ End charge brother Garon . He good boy strong boy great lord time I doubt nine . As Your Graces know brother Borys left stormlands year ago . He grew sour angry Boremund born thing went bad worse u . Borys Myr time later Volantis god know what…but turned Westeros Red Mountains . The talk joined Vulture King raiding people . Garon able man leal never match Borys Boremund boy . I fear may befall stormlands I gone . ”,"['Lord', 'Rogar', 'seemed', 'much', 'relieved', '.', '“', 'I', 'would', 'ask', 'look', 'son', 'well', '.', 'Boremund', 'remain', 'Storm', '’', 'End', 'charge', 'brother', 'Garon', '.', 'He', 'good', 'boy', 'strong', 'boy', 'great', 'lord', 'time', 'I', 'doubt', 'nine', '.', 'As', 'Your', 'Graces', 'know', 'brother', 'Borys', 'left', 'stormlands', 'year', 'ago', '.', 'He', 'grew', 'sour', 'angry', 'Boremund', 'born', 'thing', 'went', 'bad', 'worse', 'u', '.', 'Borys', 'Myr', 'time', 'later', 'Volantis', 'god', 'know', 'what…but', 'turned', 'Westeros', 'Red', 'Mountains', '.', 'The', 'talk', 'joined', 'Vulture', 'King', 'raiding', 'people', '.', 'Garon', 'able', 'man', 'leal', 'never', 'match', 'Borys', 'Boremund', 'boy', '.', 'I', 'fear', 'may', 'befall', 'stormlands', 'I', 'gone', '.', '”']",98
1825,That took king aback . “ When gone Why gone Where mean go lord ”,"['That', 'took', 'king', 'aback', '.', '“', 'When', 'gone', 'Why', 'gone', 'Where', 'mean', 'go', 'lord', '”']",15
1826,Lord Rogar ’ answering smile showed glimpse old ferocity . “ Into mountain Your Grace . My maester say I dying . I believe . Even Shivers pain . It gotten worse since . He give milk poppy help I use little . I would sleep away life remains . Nor would I die abed bleeding arse . I mean find brother Borys deal Vulture King well . A fool ’ errand Garon call . He wrong . But I die I want die axe hand screaming curse . Do I leave Your Grace ”,"['Lord', 'Rogar', '’', 'answering', 'smile', 'showed', 'glimpse', 'old', 'ferocity', '.', '“', 'Into', 'mountain', 'Your', 'Grace', '.', 'My', 'maester', 'say', 'I', 'dying', '.', 'I', 'believe', '.', 'Even', 'Shivers', 'pain', '.', 'It', 'gotten', 'worse', 'since', '.', 'He', 'give', 'milk', 'poppy', 'help', 'I', 'use', 'little', '.', 'I', 'would', 'sleep', 'away', 'life', 'remains', '.', 'Nor', 'would', 'I', 'die', 'abed', 'bleeding', 'arse', '.', 'I', 'mean', 'find', 'brother', 'Borys', 'deal', 'Vulture', 'King', 'well', '.', 'A', 'fool', '’', 'errand', 'Garon', 'call', '.', 'He', 'wrong', '.', 'But', 'I', 'die', 'I', 'want', 'die', 'axe', 'hand', 'screaming', 'curse', '.', 'Do', 'I', 'leave', 'Your', 'Grace', '”']",95
1827,Moved old friend ’ word King Jaehaerys rose descended Iron Throne clap Lord Rogar shoulder . “ Your brother traitor vulture—I call king—has vexed march long enough . You leave lord . And sword . ”,"['Moved', 'old', 'friend', '’', 'word', 'King', 'Jaehaerys', 'rose', 'descended', 'Iron', 'Throne', 'clap', 'Lord', 'Rogar', 'shoulder', '.', '“', 'Your', 'brother', 'traitor', 'vulture—I', 'call', 'king—has', 'vexed', 'march', 'long', 'enough', '.', 'You', 'leave', 'lord', '.', 'And', 'sword', '.', '”']",36
1828,The king true word . The fight followed named history Third Dornish War misnomer Prince Dorne kept army well conflict . The smallfolk time called Lord Rogar ’ War name far apt . Whilst Lord Storm ’ End led five hundred men mountain Jaehaerys Targaryen took air Vermithor . “ He call vulture ” king said “ fly . He hide . He call gopher. ” He wrong . The first,"['The', 'king', 'true', 'word', '.', 'The', 'fight', 'followed', 'named', 'history', 'Third', 'Dornish', 'War', 'misnomer', 'Prince', 'Dorne', 'kept', 'army', 'well', 'conflict', '.', 'The', 'smallfolk', 'time', 'called', 'Lord', 'Rogar', '’', 'War', 'name', 'far', 'apt', '.', 'Whilst', 'Lord', 'Storm', '’', 'End', 'led', 'five', 'hundred', 'men', 'mountain', 'Jaehaerys', 'Targaryen', 'took', 'air', 'Vermithor', '.', '“', 'He', 'call', 'vulture', '”', 'king', 'said', '“', 'fly', '.', 'He', 'hide', '.', 'He', 'call', 'gopher', '.', '”', 'He', 'wrong', '.', 'The', 'first']",72
1830,Vulture King commanded army leading thousand men battle . The second upjumped raider minor son minor house hundred follower shared taste robbery rape . He knew mountain well however pursued would simply disappear reappear . Men came hunting peril skilled ambuscade well .,"['Vulture', 'King', 'commanded', 'army', 'leading', 'thousand', 'men', 'battle', '.', 'The', 'second', 'upjumped', 'raider', 'minor', 'son', 'minor', 'house', 'hundred', 'follower', 'shared', 'taste', 'robbery', 'rape', '.', 'He', 'knew', 'mountain', 'well', 'however', 'pursued', 'would', 'simply', 'disappear', 'reappear', '.', 'Men', 'came', 'hunting', 'peril', 'skilled', 'ambuscade', 'well', '.']",43
1831,None trick availed foe could hunt however . Legend claimed Vulture King impregnable mountain fastness hidden cloud . Jaehaerys found secret lair dozen rude camp scattered . One one Vermithor flamed leaving Vulture ash return . Lord Rogar ’ column winding way height soon forced abandon horse proceed foot along goat track steep slope cave whilst hidden foe rolled stone head . Yet still came undaunted . As stormlanders proceeded east Simon Dondarrion Lord Blackhaven led small host marcher knight mountain west seal escape side . Whilst hunter crept toward one another Jaehaerys watched sky moving moved toy army Chamber Painted Table .,"['None', 'trick', 'availed', 'foe', 'could', 'hunt', 'however', '.', 'Legend', 'claimed', 'Vulture', 'King', 'impregnable', 'mountain', 'fastness', 'hidden', 'cloud', '.', 'Jaehaerys', 'found', 'secret', 'lair', 'dozen', 'rude', 'camp', 'scattered', '.', 'One', 'one', 'Vermithor', 'flamed', 'leaving', 'Vulture', 'ash', 'return', '.', 'Lord', 'Rogar', '’', 'column', 'winding', 'way', 'height', 'soon', 'forced', 'abandon', 'horse', 'proceed', 'foot', 'along', 'goat', 'track', 'steep', 'slope', 'cave', 'whilst', 'hidden', 'foe', 'rolled', 'stone', 'head', '.', 'Yet', 'still', 'came', 'undaunted', '.', 'As', 'stormlanders', 'proceeded', 'east', 'Simon', 'Dondarrion', 'Lord', 'Blackhaven', 'led', 'small', 'host', 'marcher', 'knight', 'mountain', 'west', 'seal', 'escape', 'side', '.', 'Whilst', 'hunter', 'crept', 'toward', 'one', 'another', 'Jaehaerys', 'watched', 'sky', 'moving', 'moved', 'toy', 'army', 'Chamber', 'Painted', 'Table', '.']",103
1832,In end found foe . Borys Baratheon know mountain ’ hidden way Dornish first cornered . Lord Rogar ’ men made short work brother came face face King Jaehaerys descended sky . “ I would named kinslayer lord ” His Grace told former Hand . “ The traitor mine . ”,"['In', 'end', 'found', 'foe', '.', 'Borys', 'Baratheon', 'know', 'mountain', '’', 'hidden', 'way', 'Dornish', 'first', 'cornered', '.', 'Lord', 'Rogar', '’', 'men', 'made', 'short', 'work', 'brother', 'came', 'face', 'face', 'King', 'Jaehaerys', 'descended', 'sky', '.', '“', 'I', 'would', 'named', 'kinslayer', 'lord', '”', 'His', 'Grace', 'told', 'former', 'Hand', '.', '“', 'The', 'traitor', 'mine', '.', '”']",51
1833,Ser Borys laughed hear . “ Rather name kingslayer kinslayer ” shouted rushed king . But Jaehaerys Blackfyre hand forgotten lesson learned yard Dragonstone . Borys Baratheon died king ’ foot cut neck near took head .,"['Ser', 'Borys', 'laughed', 'hear', '.', '“', 'Rather', 'name', 'kingslayer', 'kinslayer', '”', 'shouted', 'rushed', 'king', '.', 'But', 'Jaehaerys', 'Blackfyre', 'hand', 'forgotten', 'lesson', 'learned', 'yard', 'Dragonstone', '.', 'Borys', 'Baratheon', 'died', 'king', '’', 'foot', 'cut', 'neck', 'near', 'took', 'head', '.']",37
1836,The Vulture King ’ turn came new full moon . Brought bay burned lair hoped find refuge resisted end showering king ’ men spear arrow . “ This one mine ” Rogar Baratheon told His Grace mountain king led fetter . At command outlaw ’ chain struck given spear shield . Lord Rogar faced axe . “ If kill let go free . ”,"['The', 'Vulture', 'King', '’', 'turn', 'came', 'new', 'full', 'moon', '.', 'Brought', 'bay', 'burned', 'lair', 'hoped', 'find', 'refuge', 'resisted', 'end', 'showering', 'king', '’', 'men', 'spear', 'arrow', '.', '“', 'This', 'one', 'mine', '”', 'Rogar', 'Baratheon', 'told', 'His', 'Grace', 'mountain', 'king', 'led', 'fetter', '.', 'At', 'command', 'outlaw', '’', 'chain', 'struck', 'given', 'spear', 'shield', '.', 'Lord', 'Rogar', 'faced', 'axe', '.', '“', 'If', 'kill', 'let', 'go', 'free', '.', '”']",64
1837,The Vulture proved sadly unequal task . Wasted weak wracked pain Rogar Baratheon turned Dornishman ’ attack aside contemptuously clove shoulder navel .,"['The', 'Vulture', 'proved', 'sadly', 'unequal', 'task', '.', 'Wasted', 'weak', 'wracked', 'pain', 'Rogar', 'Baratheon', 'turned', 'Dornishman', '’', 'attack', 'aside', 'contemptuously', 'clove', 'shoulder', 'navel', '.']",23
1838,When done Lord Rogar seemed weary . “ It seems I die axe hand ” told king sadly . Nor . Rogar Baratheon Lord Storm ’ End one time Hand King Lord Protector Realm died Storm ’ End half year later presence maester septon brother Ser Garon son heir Boremund .,"['When', 'done', 'Lord', 'Rogar', 'seemed', 'weary', '.', '“', 'It', 'seems', 'I', 'die', 'axe', 'hand', '”', 'told', 'king', 'sadly', '.', 'Nor', '.', 'Rogar', 'Baratheon', 'Lord', 'Storm', '’', 'End', 'one', 'time', 'Hand', 'King', 'Lord', 'Protector', 'Realm', 'died', 'Storm', '’', 'End', 'half', 'year', 'later', 'presence', 'maester', 'septon', 'brother', 'Ser', 'Garon', 'son', 'heir', 'Boremund', '.']",51
